TransactionID,CustomerID,Timestamp,TransactionType,MerchantCategory,Amount,CardPresent,DeviceType,Country,HomeCountry,Hour,IsNight,IsForeign,DeviceNovel,PrevTimestamp,SecondsSincePrev,RapidSeq,FraudProb,FraudFlag,AmtScaled,MerchantRisk,CardNotPresent,RiskScore
TX-202110,CUST-13664,2021-10-23 16:05:24,Online,Utilities,10.07,No,ATM Machine,UK,UK,16,0,0,0,2021-08-26 11:34:35,5027449.0,0,0.05178249863814353,0,0.0012527707934088866,0.005,1,0.10103846977769312
TX-204365,CUST-13664,2021-12-06 23:22:21,Online,Travel,159.18,Yes,POS Terminal,UK,UK,23,0,0,0,2021-10-23 16:05:24,3827817.0,0,0.07539091415839774,0,0.020064518326661562,0.05,0,0.013022581414331547
TX-211972,CUST-13664,2022-01-28 20:35:56,ATM,Gambling,95.67,Yes,ATM Machine,UK,UK,20,0,0,0,2021-12-06 23:22:21,4569215.0,0,0.11935412083421948,0,0.012052083977276026,0.1,0,0.016218229392046608
TX-213895,CUST-13664,2022-03-13 11:54:11,Online,Entertainment,75.66,No,POS Terminal,UK,UK,11,0,0,0,2022-01-28 20:35:56,3770295.0,0,0.056506466780041203,0,0.009527618360346334,0.03,1,0.10693466642612123
TX-210672,CUST-13664,2022-11-08 01:43:50,Online,Retail,46.15,No,POS Terminal,UK,UK,1,1,0,0,2022-03-13 11:54:11,20699379.0,0,0.06655939619706193,0,0.005804630836328587,0.02,1,0.18443162079271502
TX-214603,CUST-13665,2021-10-12 11:47:34,Online,Gaming,27.39,No,POS Terminal,USA,USA,11,0,0,0,,999999.0,0,0.07814011718945132,0,0.0034378654703315368,0.04,1,0.10600325291461604
TX-212362,CUST-13665,2022-08-14 15:10:31,Online,Utilities,23.44,Yes,Tablet,USA,USA,15,0,0,0,2021-10-12 11:47:34,26450577.0,0,0.04762270340359215,0,0.0029395326773843967,0.005,0,0.0016288364370845385
TX-203181,CUST-13665,2022-08-14 19:06:06,Online,Retail,5.59,No,Tablet,USA,USA,19,0,0,0,2022-08-14 15:10:31,14135.0,0,0.05165691876694583,0,0.0006875730940663073,0.02,1,0.10264065058292321
TX-204271,CUST-13666,2022-12-17 11:32:20,POS,Food,50.79,Yes,POS Terminal,Australia,Australia,11,0,0,1,,999999.0,0,0.05759271604636645,0,0.006390014167790545,0.01,0,0.10343650495872671
TX-205813,CUST-13667,2021-02-17 18:12:06,POS,Retail,37.38,Yes,POS Terminal,India,India,18,0,0,1,,999999.0,0,0.06797396513514081,0,0.0046982058757851905,0.02,0,0.10404437205652482
TX-200026,CUST-13667,2021-09-10 20:01:29,Online,Retail,45.01,No,Tablet,India,India,20,0,0,0,2021-02-17 18:12:06,17718563.0,0,0.04782095889726286,0,0.00566080820747802,0.02,1,0.10438128287261732
TX-216170,CUST-13667,2022-02-17 00:03:56,Online,Healthcare,37.04,No,Tablet,India,India,0,1,0,0,2021-09-10 20:01:29,13752147.0,0,0.0734196661371725,0,0.0046553114075315125,0.02,1,0.18402935899263606
TX-204568,CUST-13667,2022-05-05 08:44:04,POS,Entertainment,264.94,Yes,POS Terminal,India,India,8,0,0,1,2022-02-17 00:03:56,6684008.0,0,0.06812959388468698,0,0.033407221157570305,0.03,0,0.11529252740514961
TX-213166,CUST-13667,2022-12-25 13:49:48,Online,Utilities,17.89,No,Tablet,India,India,13,0,0,0,2022-05-05 08:44:04,20235944.0,0,0.048295846368000536,0,0.0022393435632434783,0.005,1,0.10138377024713523
TX-202773,CUST-13668,2021-03-03 15:55:35,Online,Food,51.53,No,POS Terminal,India,India,15,0,0,0,,999999.0,0,0.04623169479535008,0,0.006483372716342667,0.01,1,0.10346918045071994
TX-211167,CUST-13668,2021-03-27 19:28:31,Online,Education,1.44,Yes,POS Terminal,India,India,19,0,0,0,2021-03-03 15:55:35,2086376.0,0,0.028747637468107247,0,0.00016400826096994487,0.005,0,0.0006574028913394806
TX-209561,CUST-13668,2022-01-03 18:57:47,ATM,Gambling,92.27,Yes,ATM Machine,India,India,18,0,0,1,2021-03-27 19:28:31,24362956.0,0,0.14999310065699212,0,0.011623139294739246,0.1,0,0.11606809875315874
TX-213698,CUST-13668,2022-09-27 22:58:40,Online,Travel,30.14,No,Mobile,India,India,22,0,0,0,2022-01-03 18:57:47,23083253.0,0,0.06855801056583996,0,0.0037848060223833434,0.05,1,0.10732468210783418
TX-203185,CUST-13669,2021-02-22 07:50:20,Transfer,Crypto,1976.25,No,Mobile,USA,USA,7,0,0,0,,999999.0,0,0.14917523441763406,0,0.2493064342963983,0.12,1,0.20165725200373938
TX-200717,CUST-13669,2021-04-13 08:41:53,ATM,Entertainment,107.77,Yes,ATM Machine,USA,USA,8,0,0,1,2021-02-22 07:50:20,4323093.0,0,0.07502046578576388,0,0.013578622406303973,0.03,0,0.1083525178422064
TX-214177,CUST-13669,2021-05-16 06:12:46,POS,Crypto,3894.01,Yes,POS Terminal,USA,USA,6,0,0,1,2021-04-13 08:41:53,2842253.0,0,0.15714300712733242,1,0.49125142087926094,0.12,0,0.28633799730774134
TX-214922,CUST-13669,2022-08-10 11:05:43,Online,Retail,139.32,No,Tablet,USA,USA,11,0,0,0,2021-05-16 06:12:46,38983977.0,0,0.04796914035390616,0,0.017558976739843787,0.02,1,0.10854564185894533
TX-210001,CUST-13670,2021-08-20 10:13:55,POS,Retail,157.71,Yes,POS Terminal,India,India,10,0,0,0,,999999.0,0,0.031040759960235347,0,0.01987906283156478,0.02,0,0.009357671991047672
TX-219996,CUST-13670,2021-10-20 12:40:21,Online,Retail,198.39,No,POS Terminal,India,India,12,0,0,0,2021-08-20 10:13:55,5279186.0,0,0.054899295490415445,0,0.02501125979791659,0.02,1,0.1111539409292708
TX-219486,CUST-13670,2022-01-03 03:52:04,Online,Retail,41.92,No,Tablet,India,India,3,1,0,0,2021-10-20 12:40:21,6448303.0,0,0.06569302154141951,0,0.005270973187172536,0.02,1,0.1842448406155104
TX-210319,CUST-13670,2022-12-17 22:18:26,Transfer,Entertainment,63.91,Yes,POS Terminal,India,India,22,0,0,0,2022-01-03 03:52:04,30133582.0,0,0.07792377986322524,0,0.008045236001579525,0.03,0,0.006415832600552834
TX-217465,CUST-13671,2021-04-16 06:42:12,ATM,Utilities,29.51,Yes,ATM Machine,India,India,6,0,0,1,,999999.0,0,0.06917656407770781,0,0.003705325095913293,0.005,0,0.10189686378356966
TX-204304,CUST-13671,2021-04-26 12:40:05,POS,Retail,50.45,Yes,POS Terminal,India,India,12,0,0,1,2021-04-16 06:42:12,885473.0,0,0.06093808331058714,0,0.006347119699536867,0.02,0,0.10462149189483791
TX-202788,CUST-13671,2021-06-20 05:01:35,Online,Utilities,6.26,No,Laptop,India,India,5,0,0,0,2021-04-26 12:40:05,4724490.0,0,0.0511630706817705,0,0.0007721004285662019,0.005,1,0.10087023514999818
TX-211691,CUST-13671,2022-01-02 22:39:46,Online,Retail,35.57,No,Laptop,India,India,22,0,0,0,2021-06-20 05:01:35,16997891.0,0,0.0566264058352291,0,0.0044698559124347285,0.02,1,0.10396444956935216
TX-213937,CUST-13671,2022-02-07 20:05:09,POS,Food,42.68,Yes,POS Terminal,India,India,20,0,0,1,2022-01-02 22:39:46,3101123.0,0,0.050243493235442346,0,0.00536685493973958,0.01,0,0.10307839922890887
TX-201981,CUST-13671,2022-05-04 13:59:22,Online,Food,267.99,No,Laptop,India,India,13,0,0,0,2022-02-07 20:05:09,7408453.0,0,0.04856628425819618,0,0.03379200976984595,0.01,1,0.1130272034194461
TX-217648,CUST-13672,2021-11-15 16:43:40,Online,Entertainment,292.27,No,POS Terminal,Canada,Canada,16,0,0,0,,999999.0,0,0.05986879031004162,0,0.03685517944396153,0.03,1,0.11649931280538654
TX-214219,CUST-13672,2021-12-29 18:31:02,Online,Entertainment,20.28,No,POS Terminal,Brazil,Canada,18,0,1,0,2021-11-15 16:43:40,3808042.0,0,0.12300441803169253,0,0.0025408664430266845,0.03,1,0.2544893032550593
TX-206526,CUST-13672,2022-04-18 07:20:07,Online,Travel,17.83,No,POS Terminal,Canada,Canada,7,0,0,0,2021-12-29 18:31:02,9463745.0,0,0.07021072617443588,0,0.002231773951198711,0.05,1,0.10678112088291956
TX-200050,CUST-13672,2022-06-24 20:47:23,Online,Crypto,310.47,No,POS Terminal,Canada,Canada,20,0,0,0,2022-04-18 07:20:07,5837236.0,0,0.1481260993406431,0,0.03915129509754076,0.12,1,0.1281029532841393
TX-214396,CUST-13673,2022-04-03 16:57:09,Online,Retail,49.03,Yes,Tablet,India,India,16,0,0,0,,999999.0,0,0.05761830911444615,0,0.006167972214477389,0.02,0,0.0045587902750670855
TX-219007,CUST-13674,2022-05-31 02:27:52,Online,Education,40.27,No,Laptop,UAE,UAE,2,1,0,0,,999999.0,0,0.06926027771029118,0,0.0050628088559414525,0.005,1,0.1823719830995795
TX-218543,CUST-13674,2022-10-23 09:41:26,ATM,Utilities,18.73,Yes,ATM Machine,UAE,UAE,9,0,0,1,2022-05-31 02:27:52,12554014.0,0,0.0663701392486356,0,0.0023453181318702117,0.005,0,0.10142086134615458
TX-203495,CUST-13674,2022-12-23 18:03:12,Online,Retail,118.89,No,Laptop,UAE,UAE,18,0,0,0,2022-10-23 09:41:26,5300506.0,0,0.059096496513657636,0,0.014981523838600732,0.02,1,0.10764353334351026
TX-211646,CUST-13675,2021-04-04 09:03:25,POS,Travel,357.82,Yes,POS Terminal,India,India,9,0,0,1,,999999.0,0,0.0826639011534835,0,0.04512498060286914,0.05,0,0.12179374321100421
TX-202066,CUST-13675,2022-07-22 16:39:30,POS,Retail,21.79,Yes,POS Terminal,India,India,16,0,0,1,2021-04-04 09:03:25,40980965.0,0,0.0549889783607532,0,0.0027313683461533127,0.02,0,0.10335597892115367
TX-213179,CUST-13675,2022-08-30 22:13:19,Online,Food,5.68,No,POS Terminal,India,India,22,0,0,1,2022-07-22 16:39:30,3389629.0,0,0.0774996786321421,0,0.0006989275121334573,0.01,1,0.20144462462924673
TX-219072,CUST-13675,2022-10-02 20:49:28,POS,Gaming,162.31,Yes,POS Terminal,India,India,20,0,0,1,2022-08-30 22:13:19,2846169.0,0,0.09498976879239296,0,0.02045939975499689,0.04,0,0.11196078991424892
TX-212984,CUST-13675,2022-12-31 15:06:01,Online,Entertainment,41.22,Yes,Laptop,India,India,15,0,0,0,2022-10-02 20:49:28,7755393.0,0,0.0585093922272233,0,0.005182661046650258,0.03,0,0.00541393136632759
TX-210097,CUST-13676,2021-01-17 16:49:24,ATM,Healthcare,396.4,Yes,ATM Machine,India,India,16,0,0,0,,999999.0,0,0.04291173158119614,0,0.04999224114765412,0.02,0,0.019897284401678938
TX-211280,CUST-13676,2021-02-19 04:03:11,POS,Food,5.11,Yes,POS Terminal,India,India,4,1,0,1,2021-01-17 16:49:24,2805227.0,0,0.07037877197793539,0,0.0006270161977081738,0.01,0,0.18141945566919787
TX-204895,CUST-13676,2022-04-19 18:02:57,Online,Retail,37.22,Yes,ATM Machine,India,India,18,0,0,0,2021-02-19 04:03:11,36683986.0,0,0.05520202443151748,0,0.004678020243665812,0.02,0,0.004037307085283034
TX-219989,CUST-13676,2022-06-16 14:15:28,Online,Food,59.55,No,ATM Machine,India,India,14,0,0,0,2022-04-19 18:02:57,4997551.0,0,0.04367521341148773,0,0.00749517752632648,0.01,1,0.10382331213421428
TX-208135,CUST-13676,2022-06-16 23:10:00,POS,Retail,77.79,Yes,POS Terminal,India,India,23,0,0,1,2022-06-16 14:15:28,32072.0,0,0.05965399460683907,0,0.009796339587935554,0.02,0,0.10582871885577745
TX-214164,CUST-13676,2022-11-19 16:59:25,Online,Gambling,176.54,Yes,Mobile,India,India,16,0,0,0,2022-06-16 23:10:00,13456165.0,0,0.1358492290537546,0,0.022254659411614055,0.1,0,0.01978913079406492
TX-200088,CUST-13677,2021-04-07 17:04:06,Online,Entertainment,216.34,No,POS Terminal,India,India,17,0,0,0,,999999.0,0,0.053975525589137534,0,0.027275835401309293,0.03,1,0.11314654239045827
TX-209700,CUST-13677,2021-12-08 00:54:35,POS,Retail,28.2,Yes,POS Terminal,India,India,0,1,0,0,2021-04-07 17:04:06,21109829.0,0,0.04520626309783118,0,0.003540055232935887,0.02,0,0.08363901933152756
TX-204630,CUST-13677,2022-03-22 14:20:02,ATM,Healthcare,39.08,Yes,ATM Machine,India,India,14,0,0,0,2021-12-08 00:54:35,9033927.0,0,0.03820340988587505,0,0.004912678217053579,0.02,0,0.004119437375968753
TX-207801,CUST-13677,2022-11-23 10:23:04,Transfer,Utilities,77.52,No,ATM Machine,India,India,10,0,0,0,2022-03-22 14:20:02,21240182.0,0,0.05625314143069182,0,0.009762276333734101,0.005,1,0.10401679671680694
TX-208888,CUST-13678,2021-02-03 00:40:13,Online,Utilities,111.7,No,Tablet,Australia,Australia,0,1,0,0,,999999.0,0,0.07074867546084598,0,0.014074431995236192,0.005,1,0.18552605119833265
TX-206740,CUST-13678,2021-03-02 16:53:07,POS,Travel,107.83,Yes,POS Terminal,Australia,Australia,16,0,0,1,2021-02-03 00:40:13,2391174.0,0,0.07222245058099036,0,0.01358619201834874,0.05,0,0.11075516720642208
TX-212060,CUST-13678,2021-06-19 12:39:00,Online,Retail,58.94,No,Tablet,Australia,Australia,12,0,0,0,2021-03-02 16:53:07,9402353.0,0,0.0536726515475308,0,0.0074182198038713525,0.02,1,0.10499637693135498
TX-207762,CUST-13678,2021-09-07 15:16:47,Online,Travel,120.79,No,Tablet,Australia,Australia,15,0,0,0,2021-06-19 12:39:00,6921467.0,0,0.06433827396190556,0,0.015221228220018345,0.05,1,0.11132742987700643
TX-200676,CUST-13678,2021-11-07 23:06:48,Online,Gambling,57.17,No,Mobile,Australia,Australia,23,0,0,0,2021-09-07 15:16:47,5298601.0,0,0.1331104269846329,0,0.0071949162485507355,0.1,1,0.11451822068699276
TX-201238,CUST-13678,2022-02-19 03:31:11,ATM,Retail,17.26,Yes,ATM Machine,Australia,Australia,3,1,0,1,2021-11-07 23:06:48,8915063.0,0,0.09508389909362207,0,0.002159862636773428,0.02,0,0.1831559519228707
TX-209207,CUST-13679,2021-02-16 02:41:06,POS,Travel,32.08,Yes,POS Terminal,India,India,2,1,0,1,,999999.0,0,0.100833944618756,0,0.004029556811830799,0.05,0,0.1874103448841408
TX-219883,CUST-13679,2021-04-10 19:41:58,POS,Retail,51.46,Yes,POS Terminal,India,India,19,0,0,1,2021-02-16 02:41:06,4640452.0,0,0.0572992060999985,0,0.00647454150229044,0.02,0,0.10466608952580166
TX-201302,CUST-13679,2021-07-29 23:36:36,ATM,Utilities,2.95,Yes,ATM Machine,India,India,23,0,0,1,2021-04-10 19:41:58,9518078.0,0,0.06701904402268825,0,0.0003545101640965732,0.005,0,0.10072407855743382
TX-215978,CUST-13679,2021-08-25 11:13:50,POS,Healthcare,42.21,Yes,POS Terminal,India,India,11,0,0,1,2021-07-29 23:36:36,2288234.0,0,0.05955949720602412,0,0.005307559645388909,0.02,0,0.10425764587588612
TX-219251,CUST-13679,2021-10-30 07:02:20,POS,Travel,484.82,Yes,POS Terminal,India,India,7,0,0,1,2021-08-25 11:13:50,5687310.0,0,0.08016885676378016,0,0.06114732609762529,0.05,0,0.12740156413416887
TX-216683,CUST-13679,2022-05-25 05:59:50,Online,Food,5.46,No,Tablet,India,India,5,0,0,0,2021-10-30 07:02:20,17881050.0,0,0.04014712424492289,0,0.0006711722679693128,0.01,1,0.10143491029378927
TX-214453,CUST-13679,2022-06-25 21:22:51,POS,Food,17.48,Yes,POS Terminal,India,India,21,0,0,0,2022-05-25 05:59:50,2733781.0,0,0.017749462550130077,0,0.0021876178809375727,0.01,0,0.00196566625832815
TX-207883,CUST-13679,2022-11-15 13:23:49,Transfer,Travel,1693.91,No,Tablet,Australia,India,13,0,1,0,2022-06-25 21:22:51,12326458.0,0,0.14361438090004003,0,0.2136863632177412,0.05,1,0.3307902271262094
TX-203583,CUST-13680,2021-05-25 08:46:59,POS,Retail,143.79,Yes,POS Terminal,Canada,Canada,8,0,0,0,,999999.0,0,0.034882499752631836,0,0.018122912837178907,0.02,0,0.008743019493012616
TX-206114,CUST-13680,2022-10-02 11:29:15,Online,Healthcare,53.26,Yes,ATM Machine,Canada,Canada,11,0,0,0,2021-05-25 08:46:59,42777736.0,0,0.052624605672222706,0,0.00670162986363344,0.02,0,0.004745570452271704
TX-202630,CUST-13681,2021-01-23 14:26:01,ATM,Retail,22.39,Yes,ATM Machine,India,India,14,0,0,1,,999999.0,0,0.06932657040791797,0,0.00280706446660098,0.02,0,0.10338247256331035
TX-206229,CUST-13681,2021-05-20 23:55:46,POS,Food,269.44,Yes,POS Terminal,India,India,23,0,0,1,2021-01-23 14:26:01,10142985.0,0,0.05345558204681844,0,0.03397494206092781,0.01,0,0.11309122972132475
TX-204960,CUST-13681,2021-09-08 03:08:44,Online,Crypto,164.54,No,Mobile,India,India,3,1,0,0,2021-05-20 23:55:46,9515578.0,0,0.1595578484408796,1,0.020740737002660718,0.12,1,0.20165925795093126
TX-211265,CUST-13681,2021-11-26 07:08:23,Online,Travel,123.17,Yes,Mobile,India,India,7,0,0,0,2021-09-08 03:08:44,6839979.0,0,0.07039551386419647,0,0.01552148949779409,0.05,0,0.01143252132422793
TX-214371,CUST-13681,2021-12-14 08:47:10,Online,Entertainment,7.5,Yes,Mobile,India,India,8,0,0,0,2021-11-26 07:08:23,1561127.0,0,0.0691362379560742,0,0.0009285390774913801,0.03,0,0.0039249886771219825
TX-211513,CUST-13681,2022-02-26 04:16:29,POS,Retail,26.46,Yes,POS Terminal,India,India,4,1,0,1,2021-12-14 08:47:10,6377359.0,0,0.08484736527972499,0,0.003320536483637653,0.02,0,0.1835621877692732
TX-211595,CUST-13681,2022-03-15 13:54:12,Online,Utilities,50.27,No,Mobile,India,India,13,0,0,0,2022-02-26 04:16:29,1503463.0,0,0.046541946247740884,0,0.006324410863402567,0.005,1,0.1028135438021909
TX-204292,CUST-13681,2022-06-13 01:55:10,Online,Entertainment,60.38,No,Mobile,UK,India,1,1,1,0,2022-03-15 13:54:12,7732858.0,0,0.14356860788621645,0,0.007599890492945753,0.03,1,0.33625996167253097
TX-200706,CUST-13682,2022-04-15 16:29:11,Online,Entertainment,259.14,No,Laptop,Canada,Canada,16,0,0,0,,999999.0,0,0.06690365865140292,0,0.03267549199324286,0.03,1,0.115036422197635
TX-217647,CUST-13682,2022-05-08 18:01:02,POS,Gaming,1527.23,Yes,POS Terminal,Canada,Canada,18,0,0,1,2022-04-15 16:29:11,1992711.0,0,0.08782064890762896,0,0.19265798095737932,0.04,0,0.17223029333508275
TX-213854,CUST-13682,2022-08-02 10:43:01,POS,Travel,1.19,Yes,POS Terminal,Canada,Canada,10,0,0,1,2022-05-08 18:01:02,7404119.0,0,0.07981871209397828,0,0.00013246821078341699,0.05,0,0.10604636387377421
TX-219628,CUST-13682,2022-09-06 02:35:42,POS,Food,78.27,Yes,POS Terminal,Canada,Canada,2,1,0,1,2022-08-02 10:43:01,2994761.0,0,0.06998157555362036,0,0.009856896484293685,0.01,0,0.18464991376950282
TX-219093,CUST-13682,2022-11-04 13:48:29,Online,Entertainment,38.81,No,Laptop,Canada,Canada,13,0,0,0,2022-09-06 02:35:42,5137967.0,0,0.057199209572540925,0,0.0048786149628521295,0.03,1,0.10530751523699826
TX-209182,CUST-13682,2022-11-21 07:56:52,POS,Entertainment,12.63,Yes,POS Terminal,Canada,Canada,7,0,0,1,2022-11-04 13:48:29,1447703.0,0,0.07670152485513423,0,0.001575740907318932,0.03,0,0.10415150931756163
TX-211630,CUST-13683,2021-04-25 02:15:43,Online,Travel,286.01,No,Mobile,India,India,2,1,0,0,,999999.0,0,0.09777483390950686,0,0.03606541658729087,0.05,1,0.1986228958055518
TX-216412,CUST-13683,2021-06-18 23:33:36,POS,Travel,62.67,Yes,POS Terminal,India,India,23,0,0,0,2021-04-25 02:15:43,4742273.0,0,0.04722277483553359,0,0.007888797352654348,0.05,0,0.008761079073429021
TX-216808,CUST-13683,2021-06-28 02:25:10,Online,Entertainment,81.31,Yes,POS Terminal,India,India,2,1,0,0,2021-06-18 23:33:36,787894.0,0,0.08737648001569889,0,0.010240423494561866,0.03,0,0.08718414822309666
TX-210524,CUST-13684,2021-01-31 00:56:47,POS,Retail,4.44,Yes,POS Terminal,Germany,Germany,0,1,0,1,,999999.0,0,0.07987599892928794,0,0.0005424888632082792,0.02,0,0.18258987110212294
TX-219195,CUST-13684,2021-04-23 09:04:59,Transfer,Travel,185.91,No,Tablet,Germany,Germany,9,0,0,0,2021-01-31 00:56:47,7114092.0,0,0.0786054289401367,0,0.02343678049260512,0.05,1,0.1142028731724118
TX-212687,CUST-13684,2021-06-06 00:19:27,Online,Food,5.97,No,Tablet,Germany,Germany,0,1,0,0,2021-04-23 09:04:59,3770068.0,0,0.06159202599168884,0,0.0007355139703498296,0.01,1,0.18145742988962246
TX-209384,CUST-13684,2021-09-20 03:08:25,POS,Healthcare,29.31,Yes,POS Terminal,India,Germany,3,1,1,1,2021-06-06 00:19:27,9168538.0,0,0.13612270600613235,0,0.0036800930557640706,0.02,0,0.33368803256951746
TX-214536,CUST-13684,2022-08-20 20:45:13,Transfer,Gaming,22.08,No,Tablet,Germany,Germany,20,0,0,0,2021-09-20 03:08:25,28921008.0,0,0.09179517464725691,0,0.002767954804369685,0.04,1,0.1057687841815294
TX-205749,CUST-13685,2021-08-28 02:45:27,Online,Food,22.08,Yes,Laptop,UK,UK,2,1,0,0,,999999.0,0,0.061683874348995395,0,0.002767954804369685,0.01,0,0.0821687841815294
TX-219896,CUST-13685,2022-01-09 09:31:21,Online,Utilities,23.14,No,ATM Machine,UK,UK,9,0,0,0,2021-08-28 02:45:27,11601954.0,0,0.0527189362155725,0,0.0029016846171605634,0.005,1,0.10161558961600621
TX-205376,CUST-13685,2022-05-30 12:41:00,POS,Retail,4.37,Yes,POS Terminal,UK,UK,12,0,0,1,2022-01-09 09:31:21,12193779.0,0,0.05625854905110159,0,0.0005336576491560514,0.02,0,0.10258678017720463
TX-207298,CUST-13685,2022-09-16 03:17:03,ATM,Entertainment,33.7,Yes,ATM Machine,UK,UK,3,1,0,0,2022-05-30 12:41:00,9383763.0,0,0.06530933771961593,0,0.0042339363370395,0.03,0,0.08508187771796383
TX-212894,CUST-13686,2021-01-16 10:18:38,POS,Crypto,505.72,Yes,POS Terminal,China,China,10,0,0,1,,999999.0,0,0.16155684837436743,1,0.06378407429321903,0.12,0,0.13672442600262666
TX-217373,CUST-13686,2021-05-30 10:08:53,Online,Retail,228.63,No,Tablet,China,China,10,0,0,1,2021-01-16 10:18:38,11577015.0,0,0.0808211577994269,0,0.028826344268479,0.02,1,0.21248922049396768
TX-208558,CUST-13686,2022-03-17 21:38:25,Online,Utilities,91.96,No,Laptop,China,China,21,0,0,0,2021-05-30 10:08:53,25183772.0,0,0.04887524656846242,0,0.011584029632507951,0.005,1,0.10465441037137779
TX-212024,CUST-13686,2022-05-28 05:11:16,Online,Gaming,84.78,Yes,ATM Machine,China,China,5,0,0,0,2022-03-17 21:38:25,6161571.0,0,0.08139015425313585,0,0.010678199391150871,0.04,0,0.008537369786902805
TX-201656,CUST-13687,2021-04-03 12:18:48,Online,Food,22.95,No,ATM Machine,India,India,12,0,0,0,,999999.0,0,0.044834741267633614,0,0.002877714179018802,0.01,1,0.10220719996265659
TX-219495,CUST-13687,2021-10-14 12:57:43,Online,Gambling,223.3,No,ATM Machine,India,India,12,0,0,0,2021-04-03 12:18:48,16763935.0,0,0.13319568734772222,0,0.02815391039850223,0.1,1,0.12185386863947578
TX-203580,CUST-13687,2022-07-30 02:19:08,POS,Entertainment,54.39,Yes,POS Terminal,India,India,2,1,0,1,2021-10-14 12:57:43,24931285.0,0,0.10032901161143454,0,0.006844190890476546,0.03,0,0.1859954668116668
TX-201838,CUST-13687,2022-08-23 14:53:49,Online,Food,309.9,No,ATM Machine,India,India,14,0,0,0,2022-07-30 02:19:08,2118881.0,0,0.044106101880245344,0,0.03907938378311548,0.01,1,0.11487778432409043
TX-211516,CUST-13687,2022-09-20 17:10:43,POS,Food,16.98,Yes,POS Terminal,India,India,17,0,0,0,2022-08-23 14:53:49,2427414.0,0,0.020639796974191132,0,0.002124537780564517,0.01,0,0.0019435882231975806
TX-204467,CUST-13688,2021-07-30 02:12:29,POS,Food,16.59,Yes,POS Terminal,India,India,2,1,0,1,,999999.0,0,0.07027750661676277,0,0.0020753353022735332,0.01,0,0.18192636735579573
TX-216062,CUST-13688,2021-10-31 01:22:30,Online,Gaming,25.99,No,ATM Machine,India,India,1,1,0,0,2021-07-30 02:12:29,8032201.0,0,0.10106823170909342,0,0.0032612411892869804,0.04,1,0.18594143441625047
TX-218621,CUST-13689,2022-01-14 12:17:56,ATM,Travel,20.83,Yes,ATM Machine,India,India,12,0,0,0,,999999.0,0,0.06589895537438424,0,0.0026102545534370455,0.05,0,0.006913589093702966
TX-200484,CUST-13689,2022-06-18 23:06:16,ATM,Travel,59.22,Yes,ATM Machine,India,India,23,0,0,0,2022-01-14 12:17:56,13430900.0,0,0.06018491075353618,0,0.007453544660080263,0.05,0,0.008608740631028093
TX-213587,CUST-13689,2022-12-02 08:52:18,Online,Crypto,42.09,Yes,Mobile,India,India,8,0,0,0,2022-06-18 23:06:16,14377562.0,0,0.15062348899041478,0,0.0052924204212993755,0.12,0,0.01625234714745478
TX-206272,CUST-13690,2021-03-14 09:50:47,ATM,Retail,25.3,Yes,ATM Machine,Australia,Australia,9,0,0,1,,999999.0,0,0.0720957624468623,0,0.003174190650772164,0.02,0,0.10351096672777026
TX-203267,CUST-13690,2021-04-01 00:11:55,POS,Gaming,47.81,Yes,POS Terminal,Australia,Australia,0,1,0,1,2021-03-14 09:50:47,1520468.0,0,0.11690605092903872,0,0.0060140567695671325,0.04,0,0.1869049198693485
TX-200314,CUST-13690,2021-07-14 09:51:53,ATM,Retail,43.88,Yes,ATM Machine,Australia,Australia,9,0,0,1,2021-04-01 00:11:55,9020398.0,0,0.06981343692501442,0,0.005518247180634915,0.02,0,0.10433138651322223
TX-213767,CUST-13690,2022-01-03 02:37:58,POS,Food,473.42,Yes,POS Terminal,Australia,Australia,2,1,0,1,2021-07-14 09:51:53,14921165.0,0,0.07013017722552475,0,0.05970909980911962,0.01,0,0.2020981849331919
TX-205262,CUST-13690,2022-11-07 03:10:41,Online,Utilities,26.53,No,Tablet,Australia,Australia,3,1,0,0,2022-01-03 02:37:58,26613163.0,0,0.06768044828976037,0,0.0033293676976898813,0.005,1,0.18176527869419146
TX-219121,CUST-13691,2021-04-02 11:46:06,Online,Retail,21.84,Yes,Tablet,UK,UK,11,0,0,0,,999999.0,0,0.05014906940137742,0,0.0027376763561906183,0.02,0,0.0033581867246667164
TX-203392,CUST-13691,2022-11-19 01:12:03,ATM,Gambling,265.56,Yes,ATM Machine,UK,UK,1,1,0,1,2021-04-02 11:46:06,51456357.0,0,0.16991253742333695,1,0.0334854404820329,0.1,0,0.20371990416871155
TX-216585,CUST-13692,2021-10-03 04:10:08,POS,Gambling,2678.39,Yes,POS Terminal,Canada,Canada,4,1,0,1,,999999.0,0,0.1641396261976791,1,0.3378885576482729,0.1,0,0.31026099517689554
TX-216698,CUST-13692,2021-10-11 07:57:21,Online,Crypto,475.3,No,Mobile,Canada,Canada,7,0,0,0,2021-10-03 04:10:08,704833.0,0,0.15563568257783145,0,0.05994628098652231,0.12,1,0.1353811983452828
TX-206974,CUST-13692,2021-10-16 12:02:16,Online,Healthcare,273.49,No,Mobile,Canada,Canada,12,0,0,0,2021-10-11 07:57:21,446695.0,0,0.05690794764431829,0,0.034485890873949564,0.02,1,0.11447006180588236
